tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,note,velocity,channel
113760,note_on,0,0,4,,,,,,,,,,,,47,64,0
113760,note_off,240,0,1,,,,,,,,,,,,71,64,0
113760,note_on,0,0,3,,,,,,,,,,,,52,64,0
113760,note_off,120,0,4,,,,,,,,,,,,48,64,0
113760,note_off,240,0,3,,,,,,,,,,,,50,64,0
113760,note_on,0,0,1,,,,,,,,,,,,67,64,0
114000,note_off,240,0,1,,,,,,,,,,,,67,64,0
114000,note_on,0,0,1,,,,,,,,,,,,69,64,0
114000,note_on,0,0,3,,,,,,,,,,,,54,64,0
114000,note_off,240,0,3,,,,,,,,,,,,52,64,0
114240,note_off,240,0,1,,,,,,,,,,,,69,64,0
114240,note_on,0,0,1,,,,,,,,,,,,70,64,0
114240,note_on,0,0,3,,,,,,,,,,,,55,64,0
114240,note_off,240,0,3,,,,,,,,,,,,54,64,0
114240,note_off,480,0,4,,,,,,,,,,,,47,64,0
114480,note_on,0,0,2,,,,,,,,,,,,65,64,0
114480,note_off,1200,0,2,,,,,,,,,,,,67,64,0
114480,note_on,240,0,4,,,,,,,,,,,,50,64,0
114720,note_on,0,0,2,,,,,,,,,,,,64,64,0
114720,note_off,240,0,2,,,,,,,,,,,,65,64,0
114720,note_off,240,0,4,,,,,,,,,,,,50,64,0
114720,note_on,0,0,4,,,,,,,,,,,,49,64,0
114960,note_off,240,0,2,,,,,,,,,,,,64,64,0
114960,note_on,0,0,2,,,,,,,,,,,,67,64,0
114960,note_on,0,0,4,,,,,,,,,,,,52,64,0
114960,note_off,240,0,4,,,,,,,,,,,,49,64,0
115200,note_off,960,0,3,,,,,,,,,,,,55,64,0
115200,note_on,0,0,4,,,,,,,,,,,,50,64,0
115200,note_off,240,0,4,,,,,,,,,,,,52,64,0
115200,note_on,0,0,2,,,,,,,,,,,,65,64,0
115200,note_off,240,0,2,,,,,,,,,,,,67,64,0
115440,note_on,0,0,1,,,,,,,,,,,,69,64,0
115440,note_off,240,0,4,,,,,,,,,,,,50,64,0
115440,note_on,0,0,4,,,,,,,,,,,,48,64,0
115440,note_off,1200,0,1,,,,,,,,,,,,70,64,0
115680,note_off,480,0,2,,,,,,,,,,,,65,64,0
115680,note_off,240,0,1,,,,,,,,,,,,69,64,0
115680,note_on,0,0,1,,,,,,,,,,,,68,64,0
115680,note_off,240,0,4,,,,,,,,,,,,48,64,0
115680,note_on,0,0,4,,,,,,,,,,,,47,64,0
115680,note_on,480,0,3,,,,,,,,,,,,50,64,0
115920,note_off,240,0,1,,,,,,,,,,,,68,64,0
115920,note_on,0,0,1,,,,,,,,,,,,69,64,0
115920,note_on,0,0,4,,,,,,,,,,,,50,64,0
115920,note_off,240,0,4,,,,,,,,,,,,47,64,0
115920,note_on,240,0,2,,,,,,,,,,,,65,64,0
116160,note_on,0,0,3,,,,,,,,,,,,51,64,0
116160,note_off,240,0,4,,,,,,,,,,,,50,64,0
116160,note_off,480,0,3,,,,,,,,,,,,50,64,0
116160,note_off,240,0,2,,,,,,,,,,,,65,64,0
116160,note_on,0,0,2,,,,,,,,,,,,72,64,0
116160,note_on,0,0,4,,,,,,,,,,,,48,64,0
116160,note_off,240,0,1,,,,,,,,,,,,69,64,0
116160,note_on,0,0,1,,,,,,,,,,,,68,64,0
116400,note_off,240,0,1,,,,,,,,,,,,68,64,0
116400,note_on,0,0,1,,,,,,,,,,,,67,64,0
116400,note_on,0,0,4,,,,,,,,,,,,47,64,0
116400,note_off,240,0,4,,,,,,,,,,,,48,64,0
116640,note_off,480,0,3,,,,,,,,,,,,51,64,0
116640,note_on,0,0,1,,,,,,,,,,,,66,64,0
116640,note_off,240,0,1,,,,,,,,,,,,67,64,0
116640,note_on,0,0,3,,,,,,,,,,,,45,64,0
116640,note_on,0,0,4,,,,,,,,,,,,48,64,0
116640,note_off,240,0,4,,,,,,,,,,,,47,64,0
116640,note_off,480,0,2,,,,,,,,,,,,72,64,0
116880,note_on,0,0,1,,,,,,,,,,,,67,64,0
116880,note_off,240,0,1,,,,,,,,,,,,66,64,0
116880,note_on,240,0,2,,,,,,,,,,,,75,64,0
117120,note_on,0,0,1,,,,,,,,,,,,66,64,0
117120,note_on,0,0,2,,,,,,,,,,,,74,64,0
117120,note_on,0,0,3,,,,,,,,,,,,57,64,0
117120,note_off,240,0,1,,,,,,,,,,,,67,64,0
117120,note_off,240,0,2,,,,,,,,,,,,75,64,0
117120,note_off,480,0,3,,,,,,,,,,,,45,64,0
117240,note_off,120,0,3,,,,,,,,,,,,57,64,0
117240,note_on,0,0,3,,,,,,,,,,,,58,64,0
117360,note_off,240,0,1,,,,,,,,,,,,66,64,0
117360,note_off,120,0,3,,,,,,,,,,,,58,64,0
117360,note_on,0,0,1,,,,,,,,,,,,64,64,0
117360,note_off,720,0,4,,,,,,,,,,,,48,64,0
117360,note_on,0,0,4,,,,,,,,,,,,43,64,0
117360,note_on,0,0,3,,,,,,,,,,,,60,64,0
117600,note_on,0,0,4,,,,,,,,,,,,42,64,0
117600,note_off,240,0,1,,,,,,,,,,,,64,64,0
117600,note_on,0,0,1,,,,,,,,,,,,62,64,0
117600,note_off,240,0,4,,,,,,,,,,,,43,64,0
117600,note_off,480,0,2,,,,,,,,,,,,74,64,0
117840,note_off,240,0,4,,,,,,,,,,,,42,64,0
117840,note_on,0,0,4,,,,,,,,,,,,43,64,0
117840,note_on,0,0,3,,,,,,,,,,,,58,64,0
117840,note_off,480,0,3,,,,,,,,,,,,60,64,0
117840,note_off,240,0,1,,,,,,,,,,,,62,64,0
117840,note_on,0,0,1,,,,,,,,,,,,63,64,0
117840,note_on,240,0,2,,,,,,,,,,,,67,64,0
118080,note_off,240,0,1,,,,,,,,,,,,63,64,0
118080,note_on,0,0,1,,,,,,,,,,,,62,64,0
118080,note_off,240,0,2,,,,,,,,,,,,67,64,0
118080,note_on,0,0,2,,,,,,,,,,,,66,64,0
118080,note_off,240,0,3,,,,,,,,,,,,58,64,0
118080,note_off,240,0,4,,,,,,,,,,,,43,64,0
118080,note_on,0,0,4,,,,,,,,,,,,45,64,0
118080,note_on,0,0,3,,,,,,,,,,,,60,64,0
118320,note_on,0,0,1,,,,,,,,,,,,66,64,0
118320,note_off,240,0,1,,,,,,,,,,,,62,64,0
118320,note_off,240,0,3,,,,,,,,,,,,60,64,0
118320,note_on,0,0,3,,,,,,,,,,,,57,64,0
118320,note_on,0,0,4,,,,,,,,,,,,38,64,0
118320,note_off,240,0,4,,,,,,,,,,,,45,64,0
118560,note_on,0,0,4,,,,,,,,,,,,50,64,0
118560,note_on,0,0,1,,,,,,,,,,,,69,64,0
118560,note_off,240,0,1,,,,,,,,,,,,66,64,0
118560,note_off,240,0,4,,,,,,,,,,,,38,64,0
118560,note_off,480,0,2,,,,,,,,,,,,66,64,0
118560,note_off,240,0,3,,,,,,,,,,,,57,64,0
118560,note_on,0,0,3,,,,,,,,,,,,54,64,0
118800,note_on,0,0,1,,,,,,,,,,,,72,64,0
118800,note_off,240,0,1,,,,,,,,,,,,69,64,0
118800,note_on,240,0,2,,,,,,,,,,,,62,64,0
119040,note_on,0,0,3,,,,,,,,,,,,55,64,0
119040,note_off,480,0,3,,,,,,,,,,,,54,64,0
119040,note_on,0,0,1,,,,,,,,,,,,70,64,0
119040,note_off,240,0,1,,,,,,,,,,,,72,64,0
119040,note_off,240,0,2,,,,,,,,,,,,62,64,0
119040,note_on,0,0,2,,,,,,,,,,,,67,64,0
119280,note_off,240,0,1,,,,,,,,,,,,70,64,0
119280,note_on,0,0,1,,,,,,,,,,,,74,64,0
119520,note_off,240,0,1,,,,,,,,,,,,74,64,0
119520,note_on,0,0,2,,,,,,,,,,,,63,64,0
119520,note_off,480,0,2,,,,,,,,,,,,67,64,0
119520,note_off,480,0,3,,,,,,,,,,,,55,64,0
119520,note_off,960,0,4,,,,,,,,,,,,50,64,0
119520,note_on,0,0,1,,,,,,,,,,,,78,64,0
119520,note_on,0,0,4,,,,,,,,,,,,48,64,0
119760,note_on,240,0,3,,,,,,,,,,,,46,64,0
119760,note_on,0,0,4,,,,,,,,,,,,46,64,0
119760,note_off,240,0,4,,,,,,,,,,,,48,64,0
119760,note_off,240,0,1,,,,,,,,,,,,78,64,0
119760,note_on,0,0,1,,,,,,,,,,,,79,64,0
120000,note_off,240,0,3,,,,,,,,,,,,46,64,0
120000,note_off,480,0,2,,,,,,,,,,,,63,64,0
120000,note_on,0,0,2,,,,,,,,,,,,60,64,0
120000,note_off,240,0,4,,,,,,,,,,,,46,64,0
120000,note_on,0,0,4,,,,,,,,,,,,48,64,0
120000,note_on,0,0,1,,,,,,,,,,,,69,64,0
120000,note_off,240,0,1,,,,,,,,,,,,79,64,0
120000,note_on,0,0,3,,,,,,,,,,,,51,64,0
120240,note_off,240,0,1,,,,,,,,,,,,69,64,0
120240,note_on,0,0,1,,,,,,,,,,,,75,64,0
120480,note_on,0,0,4,,,,,,,,,,,,46,64,0
120480,note_off,480,0,4,,,,,,,,,,,,48,64,0
120480,note_on,0,0,2,,,,,,,,,,,,62,64,0
120480,note_off,480,0,2,,,,,,,,,,,,60,64,0
120480,note_on,0,0,1,,,,,,,,,,,,74,64,0
120480,note_off,240,0,1,,,,,,,,,,,,75,64,0
120480,note_off,480,0,3,,,,,,,,,,,,51,64,0
120720,note_off,240,0,4,,,,,,,,,,,,46,64,0
120720,note_on,0,0,1,,,,,,,,,,,,72,64,0
120720,note_off,240,0,1,,,,,,,,,,,,74,64,0
120720,note_on,240,0,3,,,,,,,,,,,,42,64,0
120720,note_on,0,0,4,,,,,,,,,,,,45,64,0
120960,note_off,240,0,3,,,,,,,,,,,,42,64,0
120960,note_on,0,0,3,,,,,,,,,,,,43,64,0
120960,note_on,0,0,4,,,,,,,,,,,,46,64,0
120960,note_off,240,0,4,,,,,,,,,,,,45,64,0
120960,note_on,0,0,2,,,,,,,,,,,,67,64,0
120960,note_off,480,0,2,,,,,,,,,,,,62,64,0
120960,note_off,240,0,1,,,,,,,,,,,,72,64,0
120960,note_on,0,0,1,,,,,,,,,,,,70,64,0
121080,note_on,0,0,4,,,,,,,,,,,,48,64,0
121080,note_off,120,0,4,,,,,,,,,,,,46,64,0
121080,note_off,120,0,1,,,,,,,,,,,,70,64,0
121080,note_on,0,0,1,,,,,,,,,,,,69,64,0
121200,note_off,120,0,1,,,,,,,,,,,,69,64,0
121200,note_on,0,0,1,,,,,,,,,,,,67,64,0
121200,note_off,240,0,2,,,,,,,,,,,,67,64,0
121200,note_on,0,0,2,,,,,,,,,,,,79,64,0
121200,note_off,120,0,4,,,,,,,,,,,,48,64,0
121200,note_on,0,0,4,,,,,,,,,,,,46,64,0
121320,note_on,0,0,1,,,,,,,,,,,,66,64,0
121320,note_on,0,0,4,,,,,,,,,,,,45,64,0
121320,note_off,120,0,2,,,,,,,,,,,,79,64,0
121320,note_on,0,0,2,,,,,,,,,,,,81,64,0
121320,note_off,120,0,1,,,,,,,,,,,,67,64,0
121320,note_off,120,0,4,,,,,,,,,,,,46,64,0
121440,note_off,480,0,3,,,,,,,,,,,,43,64,0
121440,note_off,120,0,4,,,,,,,,,,,,45,64,0
121440,note_on,0,0,4,,,,,,,,,,,,43,64,0
121440,note_off,120,0,2,,,,,,,,,,,,81,64,0
121440,note_on,0,0,2,,,,,,,,,,,,82,64,0
121440,note_on,0,0,3,,,,,,,,,,,,43,64,0
121440,note_on,0,0,1,,,,,,,,,,,,67,64,0
121440,note_off,120,0,1,,,,,,,,,,,,66,64,0
121560,note_on,0,0,1,,,,,,,,,,,,79,64,0
121560,note_off,120,0,1,,,,,,,,,,,,67,64,0
121680,note_off,240,0,3,,,,,,,,,,,,43,64,0
121680,note_on,0,0,3,,,,,,,,,,,,45,64,0
121680,note_off,240,0,2,,,,,,,,,,,,82,64,0
121680,note_on,0,0,2,,,,,,,,,,,,84,64,0
121680,note_on,0,0,1,,,,,,,,,,,,77,64,0
121680,note_off,120,0,1,,,,,,,,,,,,79,64,0
121800,note_on,0,0,1,,,,,,,,,,,,75,64,0
121800,note_off,120,0,1,,,,,,,,,,,,77,64,0
121920,note_off,240,0,3,,,,,,,,,,,,45,64,0
121920,note_on,0,0,3,,,,,,,,,,,,46,64,0
121920,note_off,120,0,1,,,,,,,,,,,,75,64,0
121920,note_on,0,0,1,,,,,,,,,,,,74,64,0
121920,note_on,0,0,2,,,,,,,,,,,,86,64,0
121920,note_off,240,0,2,,,,,,,,,,,,84,64,0
122040,note_on,0,0,1,,,,,,,,,,,,72,64,0
122040,note_off,120,0,1,,,,,,,,,,,,74,64,0
122160,note_on,0,0,1,,,,,,,,,,,,70,64,0
122160,note_off,720,0,4,,,,,,,,,,,,43,64,0
122160,note_on,0,0,4,,,,,,,,,,,,45,64,0
122160,note_off,240,0,3,,,,,,,,,,,,46,64,0
122160,note_off,120,0,1,,,,,,,,,,,,72,64,0
122160,note_on,0,0,3,,,,,,,,,,,,48,64,0
122280,note_off,120,0,1,,,,,,,,,,,,70,64,0
122280,note_on,0,0,1,,,,,,,,,,,,69,64,0
122400,note_off,240,0,4,,,,,,,,,,,,45,64,0
122400,note_off,240,0,3,,,,,,,,,,,,48,64,0
122400,note_off,120,0,1,,,,,,,,,,,,69,64,0
122400,note_on,0,0,1,,,,,,,,,,,,67,64,0
122400,note_on,0,0,4,,,,,,,,,,,,46,64,0
122400,note_on,0,0,3,,,,,,,,,,,,50,64,0
122640,note_off,720,0,2,,,,,,,,,,,,86,64,0
122640,note_off,240,0,3,,,,,,,,,,,,50,64,0
122640,note_on,0,0,3,,,,,,,,,,,,51,64,0
122640,note_off,240,0,4,,,,,,,,,,,,46,64,0
122640,note_on,0,0,4,,,,,,,,,,,,48,64,0
122640,note_on,0,0,2,,,,,,,,,,,,84,64,0
122760,note_off,120,0,2,,,,,,,,,,,,84,64,0
122760,note_on,0,0,2,,,,,,,,,,,,82,64,0
122880,note_off,120,0,2,,,,,,,,,,,,82,64,0
122880,note_on,0,0,2,,,,,,,,,,,,81,64,0
122880,note_on,0,0,3,,,,,,,,,,,,42,64,0
122880,note_off,480,0,1,,,,,,,,,,,,67,64,0
122880,note_off,240,0,3,,,,,,,,,,,,51,64,0
122880,note_on,0,0,4,,,,,,,,,,,,50,64,0
122880,note_off,240,0,4,,,,,,,,,,,,48,64,0
123120,note_on,240,0,1,,,,,,,,,,,,69,64,0
123120,note_on,0,0,2,,,,,,,,,,,,78,64,0
123120,note_on,0,0,4,,,,,,,,,,,,51,64,0
123120,note_off,240,0,4,,,,,,,,,,,,50,64,0
123120,note_off,240,0,2,,,,,,,,,,,,81,64,0
123360,note_off,240,0,1,,,,,,,,,,,,69,64,0
123360,note_on,0,0,4,,,,,,,,,,,,50,64,0
123360,note_off,240,0,4,,,,,,,,,,,,51,64,0
123360,note_on,0,0,1,,,,,,,,,,,,70,64,0
123360,note_off,240,0,2,,,,,,,,,,,,78,64,0
123360,note_on,0,0,2,,,,,,,,,,,,79,64,0
123360,note_off,480,0,3,,,,,,,,,,,,42,64,0
123600,note_off,240,0,1,,,,,,,,,,,,70,64,0
123600,note_on,0,0,1,,,,,,,,,,,,72,64,0
123600,note_on,0,0,4,,,,,,,,,,,,48,64,0
123600,note_off,240,0,4,,,,,,,,,,,,50,64,0
123600,note_on,0,0,2,,,,,,,,,,,,81,64,0
123600,note_off,240,0,2,,,,,,,,,,,,79,64,0
123840,note_on,0,0,2,,,,,,,,,,,,74,64,0
123840,note_off,240,0,4,,,,,,,,,,,,48,64,0
123840,note_off,240,0,2,,,,,,,,,,,,81,64,0
123840,note_on,0,0,4,,,,,,,,,,,,46,64,0
123840,note_on,0,0,1,,,,,,,,,,,,74,64,0
123840,note_off,240,0,1,,,,,,,,,,,,72,64,0
124080,note_on,0,0,1,,,,,,,,,,,,77,64,0
124080,note_off,240,0,4,,,,,,,,,,,,46,64,0
124080,note_off,240,0,1,,,,,,,,,,,,74,64,0
124080,note_on,0,0,4,,,,,,,,,,,,45,64,0
124320,note_on,0,0,1,,,,,,,,,,,,76,64,0
124320,note_on,0,0,4,,,,,,,,,,,,43,64,0
124320,note_off,240,0,4,,,,,,,,,,,,45,64,0
124320,note_on,960,0,3,,,,,,,,,,,,50,64,0
124320,note_off,240,0,1,,,,,,,,,,,,77,64,0
124320,note_off,480,0,2,,,,,,,,,,,,74,64,0
124560,note_off,240,0,1,,,,,,,,,,,,76,64,0
124560,note_on,0,0,1,,,,,,,,,,,,79,64,0
124560,note_on,0,0,4,,,,,,,,,,,,46,64,0
124560,note_off,240,0,4,,,,,,,,,,,,43,64,0
124800,note_off,240,0,4,,,,,,,,,,,,46,64,0
124800,note_on,0,0,4,,,,,,,,,,,,45,64,0
124800,note_off,240,0,1,,,,,,,,,,,,79,64,0
124800,note_on,0,0,1,,,,,,,,,,,,77,64,0
125040,note_on,0,0,1,,,,,,,,,,,,76,64,0
125040,note_on,0,0,3,,,,,,,,,,,,49,64,0
125040,note_off,240,0,1,,,,,,,,,,,,77,64,0
125040,note_off,720,0,3,,,,,,,,,,,,50,64,0
125040,note_on,720,0,2,,,,,,,,,,,,76,64,0
125160,note_off,120,0,1,,,,,,,,,,,,76,64,0
125160,note_on,0,0,1,,,,,,,,,,,,74,64,0
125280,note_off,240,0,2,,,,,,,,,,,,76,64,0
125280,note_off,120,0,1,,,,,,,,,,,,74,64,0
125280,note_on,0,0,1,,,,,,,,,,,,73,64,0
125280,note_on,0,0,3,,,,,,,,,,,,45,64,0
125280,note_off,240,0,3,,,,,,,,,,,,49,64,0
125280,note_on,0,0,2,,,,,,,,,,,,77,64,0
125520,note_off,240,0,2,,,,,,,,,,,,77,64,0
125520,note_on,0,0,2,,,,,,,,,,,,79,64,0
125520,note_off,240,0,3,,,,,,,,,,,,45,64,0
125520,note_on,0,0,3,,,,,,,,,,,,47,64,0
125760,note_off,240,0,3,,,,,,,,,,,,47,64,0
125760,note_off,480,0,1,,,,,,,,,,,,73,64,0
125760,note_on,0,0,3,,,,,,,,,,,,48,64,0
125760,note_on,0,0,2,,,,,,,,,,,,81,64,0
125760,note_off,240,0,2,,,,,,,,,,,,79,64,0
126000,note_on,240,0,1,,,,,,,,,,,,75,64,0
126000,note_off,1200,0,4,,,,,,,,,,,,45,64,0
126000,note_on,0,0,4,,,,,,,,,,,,43,64,0
126240,note_off,240,0,1,,,,,,,,,,,,75,64,0
126240,note_on,0,0,1,,,,,,,,,,,,74,64,0
126240,note_on,0,0,4,,,,,,,,,,,,42,64,0
126240,note_off,240,0,4,,,,,,,,,,,,43,64,0
126480,note_off,240,0,4,,,,,,,,,,,,42,64,0
126480,note_on,0,0,4,,,,,,,,,,,,45,64,0
126480,note_on,0,0,1,,,,,,,,,,,,77,64,0
126480,note_off,240,0,1,,,,,,,,,,,,74,64,0
126720,note_off,240,0,4,,,,,,,,,,,,45,64,0
126720,note_on,0,0,4,,,,,,,,,,,,43,64,0
126720,note_on,0,0,1,,,,,,,,,,,,75,64,0
126720,note_off,240,0,1,,,,,,,,,,,,77,64,0
126720,note_off,960,0,2,,,,,,,,,,,,81,64,0
126960,note_on,0,0,1,,,,,,,,,,,,74,64,0
126960,note_off,240,0,1,,,,,,,,,,,,75,64,0
126960,note_on,240,0,2,,,,,,,,,,,,74,64,0
126960,note_on,0,0,3,,,,,,,,,,,,47,64,0
126960,note_off,1200,0,3,,,,,,,,,,,,48,64,0
127080,note_off,120,0,1,,,,,,,,,,,,74,64,0
127080,note_on,0,0,1,,,,,,,,,,,,72,64,0
127200,note_on,0,0,3,,,,,,,,,,,,43,64,0
127200,note_off,240,0,3,,,,,,,,,,,,47,64,0
127200,note_off,240,0,2,,,,,,,,,,,,74,64,0
127200,note_on,0,0,1,,,,,,,,,,,,71,64,0
127200,note_off,120,0,1,,,,,,,,,,,,72,64,0
127200,note_on,0,0,2,,,,,,,,,,,,76,64,0
127440,note_off,240,0,3,,,,,,,,,,,,43,64,0
127440,note_off,240,0,2,,,,,,,,,,,,76,64,0
127440,note_on,0,0,3,,,,,,,,,,,,45,64,0
127440,note_on,0,0,2,,,,,,,,,,,,78,64,0
127680,note_on,0,0,3,,,,,,,,,,,,46,64,0
127680,note_off,240,0,3,,,,,,,,,,,,45,64,0
127680,note_off,240,0,2,,,,,,,,,,,,78,64,0
127680,note_off,480,0,1,,,,,,,,,,,,71,64,0
127680,note_on,0,0,2,,,,,,,,,,,,79,64,0
127920,note_on,0,0,4,,,,,,,,,,,,41,64,0
127920,note_on,240,0,1,,,,,,,,,,,,74,64,0
127920,note_off,1200,0,4,,,,,,,,,,,,43,64,0
128160,note_on,0,0,4,,,,,,,,,,,,40,64,0
128160,note_off,240,0,1,,,,,,,,,,,,74,64,0
128160,note_on,0,0,1,,,,,,,,,,,,73,64,0
128160,note_off,240,0,4,,,,,,,,,,,,41,64,0
128400,note_off,240,0,4,,,,,,,,,,,,40,64,0
128400,note_on,0,0,4,,,,,,,,,,,,43,64,0
128400,note_on,0,0,1,,,,,,,,,,,,76,64,0
128400,note_off,240,0,1,,,,,,,,,,,,73,64,0
128640,note_off,960,0,2,,,,,,,,,,,,79,64,0
128640,note_on,0,0,1,,,,,,,,,,,,74,64,0
128640,note_off,240,0,4,,,,,,,,,,,,43,64,0
128640,note_on,0,0,4,,,,,,,,,,,,41,64,0
128640,note_off,240,0,1,,,,,,,,,,,,76,64,0
128880,note_on,0,0,3,,,,,,,,,,,,45,64,0
128880,note_off,1200,0,3,,,,,,,,,,,,46,64,0
128880,note_off,240,0,1,,,,,,,,,,,,74,64,0
128880,note_on,0,0,1,,,,,,,,,,,,72,64,0
129120,note_on,480,0,2,,,,,,,,,,,,74,64,0
129120,note_on,0,0,1,,,,,,,,,,,,71,64,0
129120,note_off,480,0,4,,,,,,,,,,,,41,64,0
129120,note_off,240,0,3,,,,,,,,,,,,45,64,0
129120,note_on,0,0,3,,,,,,,,,,,,44,64,0
129120,note_off,240,0,1,,,,,,,,,,,,72,64,0
129360,note_off,240,0,1,,,,,,,,,,,,71,64,0
129360,note_on,0,0,1,,,,,,,,,,,,74,64,0
129360,note_on,0,0,3,,,,,,,,,,,,45,64,0
129360,note_off,240,0,3,,,,,,,,,,,,44,64,0
129360,note_on,240,0,4,,,,,,,,,,,,41,64,0
129600,note_on,0,0,4,,,,,,,,,,,,48,64,0
129600,note_on,0,0,3,,,,,,,,,,,,44,64,0
129600,note_off,240,0,3,,,,,,,,,,,,45,64,0
129600,note_off,240,0,1,,,,,,,,,,,,74,64,0
129600,note_on,0,0,1,,,,,,,,,,,,72,64,0
129600,note_off,240,0,4,,,,,,,,,,,,41,64,0
129600,note_on,0,0,2,,,,,,,,,,,,75,64,0
129600,note_off,480,0,2,,,,,,,,,,,,74,64,0
129840,note_on,0,0,3,,,,,,,,,,,,43,64,0
129840,note_off,240,0,3,,,,,,,,,,,,44,64,0
129840,note_off,240,0,1,,,,,,,,,,,,72,64,0
129840,note_on,0,0,1,,,,,,,,,,,,71,64,0
130080,note_off,240,0,1,,,,,,,,,,,,71,64,0
130080,note_on,0,0,1,,,,,,,,,,,,72,64,0
130080,note_off,480,0,4,,,,,,,,,,,,48,64,0
130080,note_off,480,0,2,,,,,,,,,,,,75,64,0
130080,note_on,0,0,2,,,,,,,,,,,,69,64,0
130080,note_off,240,0,3,,,,,,,,,,,,43,64,0
130080,note_on,0,0,3,,,,,,,,,,,,42,64,0
130320,note_off,240,0,3,,,,,,,,,,,,42,64,0
130320,note_on,0,0,3,,,,,,,,,,,,43,64,0
130320,note_on,240,0,4,,,,,,,,,,,,51,64,0
130560,note_off,240,0,3,,,,,,,,,,,,43,64,0
130560,note_off,240,0,4,,,,,,,,,,,,51,64,0
130560,note_on,0,0,4,,,,,,,,,,,,50,64,0
130560,note_on,0,0,2,,,,,,,,,,,,81,64,0
130560,note_off,480,0,2,,,,,,,,,,,,69,64,0
130560,note_on,0,0,3,,,,,,,,,,,,42,64,0
130680,note_on,0,0,2,,,,,,,,,,,,82,64,0
130680,note_off,120,0,2,,,,,,,,,,,,81,64,0
130800,note_on,0,0,2,,,,,,,,,,,,84,64,0
130800,note_on,0,0,3,,,,,,,,,,,,40,64,0
130800,note_on,0,0,1,,,,,,,,,,,,67,64,0
130800,note_off,720,0,1,,,,,,,,,,,,72,64,0
130800,note_off,120,0,2,,,,,,,,,,,,82,64,0
130800,note_off,240,0,3,,,,,,,,,,,,42,64,0
131040,note_off,240,0,3,,,,,,,,,,,,40,64,0
131040,note_off,240,0,1,,,,,,,,,,,,67,64,0
131040,note_on,0,0,1,,,,,,,,,,,,66,64,0
131040,note_off,480,0,4,,,,,,,,,,,,50,64,0
131040,note_on,0,0,3,,,,,,,,,,,,38,64,0
131280,note_on,0,0,2,,,,,,,,,,,,82,64,0
131280,note_off,480,0,2,,,,,,,,,,,,84,64,0
131280,note_off,240,0,3,,,,,,,,,,,,38,64,0
131280,note_on,0,0,3,,,,,,,,,,,,39,64,0
131280,note_off,240,0,1,,,,,,,,,,,,66,64,0
131280,note_on,0,0,1,,,,,,,,,,,,67,64,0
131280,note_on,240,0,4,,,,,,,,,,,,43,64,0
131520,note_off,240,0,4,,,,,,,,,,,,43,64,0
131520,note_off,240,0,2,,,,,,,,,,,,82,64,0
131520,note_on,0,0,2,,,,,,,,,,,,84,64,0
131520,note_on,0,0,3,,,,,,,,,,,,38,64,0
131520,note_on,0,0,4,,,,,,,,,,,,42,64,0
131520,note_off,240,0,3,,,,,,,,,,,,39,64,0
131520,note_on,0,0,1,,,,,,,,,,,,69,64,0
131520,note_off,240,0,1,,,,,,,,,,,,67,64,0
131760,note_off,240,0,2,,,,,,,,,,,,84,64,0
131760,note_on,0,0,2,,,,,,,,,,,,81,64,0
131760,note_on,0,0,3,,,,,,,,,,,,42,64,0
131760,note_off,240,0,1,,,,,,,,,,,,69,64,0
131760,note_on,0,0,1,,,,,,,,,,,,62,64,0
131760,note_off,240,0,3,,,,,,,,,,,,38,64,0
132000,note_off,240,0,3,,,,,,,,,,,,42,64,0
132000,note_on,0,0,3,,,,,,,,,,,,45,64,0
132000,note_off,240,0,1,,,,,,,,,,,,62,64,0
132000,note_on,0,0,2,,,,,,,,,,,,78,64,0
132000,note_off,240,0,2,,,,,,,,,,,,81,64,0
132000,note_off,480,0,4,,,,,,,,,,,,42,64,0
132000,note_on,0,0,1,,,,,,,,,,,,74,64,0
132240,note_on,0,0,3,,,,,,,,,,,,48,64,0
132240,note_on,240,0,4,,,,,,,,,,,,38,64,0
132240,note_off,240,0,3,,,,,,,,,,,,45,64,0
132480,note_on,0,0,4,,,,,,,,,,,,43,64,0
132480,note_off,240,0,4,,,,,,,,,,,,38,64,0
132480,note_on,0,0,3,,,,,,,,,,,,46,64,0
132480,note_off,480,0,2,,,,,,,,,,,,78,64,0
132480,note_on,0,0,2,,,,,,,,,,,,79,64,0
132480,note_off,240,0,3,,,,,,,,,,,,48,64,0
132720,note_off,240,0,3,,,,,,,,,,,,46,64,0
132720,note_on,0,0,3,,,,,,,,,,,,50,64,0
132960,note_off,480,0,2,,,,,,,,,,,,79,64,0
132960,note_off,960,0,1,,,,,,,,,,,,74,64,0
132960,note_on,0,0,1,,,,,,,,,,,,72,64,0
132960,note_off,240,0,3,,,,,,,,,,,,50,64,0
132960,note_on,0,0,4,,,,,,,,,,,,39,64,0
132960,note_off,480,0,4,,,,,,,,,,,,43,64,0
132960,note_on,0,0,3,,,,,,,,,,,,54,64,0
133200,note_on,0,0,1,,,,,,,,,,,,70,64,0
133200,note_off,240,0,3,,,,,,,,,,,,54,64,0
133200,note_on,0,0,3,,,,,,,,,,,,55,64,0
133200,note_off,240,0,1,,,,,,,,,,,,72,64,0
